event_id,magnitude,magnitude_type,location_1_lat,location_1_lon,wfo,UTC_begin_time,UTC_end_time,delta_time_min,event_narrative,episode_narrative
988151,54.0,MG,34.92,-98.29,OUN,2021-10-11 00:00,2021-10-11 00:00,0.0,,"An unseasonably warm and moist airmass was in place across the region ahead of a powerful upper wave moving out of the 4 corners region. This led to the development of numerous severe thunderstorms across Oklahoma and Texas during the afternoon and evening of the 10th. Several tornadoes were reported, along with hail larger than baseballs that impacted Norman, OK for the second time in six months, leading to millions of dollars in damages once again to homes, cars, and businesses."
988152,71.0,MG,35.07,-97.99,OUN,2021-10-11 00:00,2021-10-11 00:00,0.0,,"An unseasonably warm and moist airmass was in place across the region ahead of a powerful upper wave moving out of the 4 corners region. This led to the development of numerous severe thunderstorms across Oklahoma and Texas during the afternoon and evening of the 10th. Several tornadoes were reported, along with hail larger than baseballs that impacted Norman, OK for the second time in six months, leading to millions of dollars in damages once again to homes, cars, and businesses."
988154,50.0,MG,35.01,-97.94,OUN,2021-10-11 00:15,2021-10-11 00:15,0.0,,"An unseasonably warm and moist airmass was in place across the region ahead of a powerful upper wave moving out of the 4 corners region. This led to the development of numerous severe thunderstorms across Oklahoma and Texas during the afternoon and evening of the 10th. Several tornadoes were reported, along with hail larger than baseballs that impacted Norman, OK for the second time in six months, leading to millions of dollars in damages once again to homes, cars, and businesses."
988155,61.0,MG,35.49,-98.01,OUN,2021-10-11 00:15,2021-10-11 00:15,0.0,,"An unseasonably warm and moist airmass was in place across the region ahead of a powerful upper wave moving out of the 4 corners region. This led to the development of numerous severe thunderstorms across Oklahoma and Texas during the afternoon and evening of the 10th. Several tornadoes were reported, along with hail larger than baseballs that impacted Norman, OK for the second time in six months, leading to millions of dollars in damages once again to homes, cars, and businesses."
952964,56.0,MG,40.2764,-100.1955,GLD,2021-05-03 00:32,2021-05-03 00:32,0.0,A storm chaser measured a 64 mph wind gust associated with the outflow from a line of storms crossing the Red Willow/Furnas county line.,"Discrete thunderstorms formed along the Colorado Front Range, moving east into extreme southwest Nebraska. More discrete storms developed ahead of the Colorado storms, eventually forming a linear cluster of storms over a period of two hours as they continued east. These storms produced hail up to nickel in size and wind gusts up to 84 mph."
952966,73.0,MG,40.1462,-100.6236,GLD,2021-05-03 00:54,2021-05-03 00:54,0.0,"On the back edge of a line of thunderstorms, mesonet station KNEMMCCO24 measured a wind speed of 67 mph and a gust of 84 mph.","Discrete thunderstorms formed along the Colorado Front Range, moving east into extreme southwest Nebraska. More discrete storms developed ahead of the Colorado storms, eventually forming a linear cluster of storms over a period of two hours as they continued east. These storms produced hail up to nickel in size and wind gusts up to 84 mph."
988170,56.0,MG,35.6,-97.7,OUN,2021-10-11 00:54,2021-10-11 00:54,0.0,,"An unseasonably warm and moist airmass was in place across the region ahead of a powerful upper wave moving out of the 4 corners region. This led to the development of numerous severe thunderstorms across Oklahoma and Texas during the afternoon and evening of the 10th. Several tornadoes were reported, along with hail larger than baseballs that impacted Norman, OK for the second time in six months, leading to millions of dollars in damages once again to homes, cars, and businesses."
979983,58.0,MG,40.43,-74.1,PHI,2021-09-14 02:15,2021-09-14 02:15,0.0,Measured at Port Monmouth CWOP site.,"A southward moving cold front stalled across northern New Jersey and northeast Pennsylvania early on September 13. Warm and humid conditions were present south of the front. An upper level disturbance moving through the westerly flow aloft helped to increase wind shear. Combined with the instability, this disturbance caused a line of thunderstorms to move through the region during the evening hours of September 13. This line of storms became severe, with a number of reports of damaging wind along it. The line moved offshore and out of the region later that evening."
979984,53.0,MG,40.46,-74.0,PHI,2021-09-14 02:24,2021-09-14 02:24,0.0,Measured at Sandy Hook.,"A southward moving cold front stalled across northern New Jersey and northeast Pennsylvania early on September 13. Warm and humid conditions were present south of the front. An upper level disturbance moving through the westerly flow aloft helped to increase wind shear. Combined with the instability, this disturbance caused a line of thunderstorms to move through the region during the evening hours of September 13. This line of storms became severe, with a number of reports of damaging wind along it. The line moved offshore and out of the region later that evening."
994499,70.0,MG,40.22,-96.35,OAX,2021-12-15 21:57,2021-12-15 21:57,0.0,Trained spotter reported a measured peak wind gust of 81 mph.,"A low pressure system brought strong (both thunderstorm, and non-thunderstorm) winds, tornadoes, dust, snow, and record temperatures into eastern Nebraska and western Iowa. The event was determined to be a derecho meeting the criteria of wind damage extending more than 250 miles, including wind gusts of at least 58 mph and numerous gusts of at least 75 mph."
994502,57.0,MG,41.45,-96.51,OAX,2021-12-15 22:00,2021-12-15 22:00,0.0,Fremont AWOS measured a peak wind gust of 66 mph.,"A low pressure system brought strong (both thunderstorm, and non-thunderstorm) winds, tornadoes, dust, snow, and record temperatures into eastern Nebraska and western Iowa. The event was determined to be a derecho meeting the criteria of wind damage extending more than 250 miles, including wind gusts of at least 58 mph and numerous gusts of at least 75 mph."
952999,52.0,MG,39.1135,-100.8186,GLD,2021-05-03 00:41,2021-05-03 00:41,0.0,AWOS station KOEL measured a wind gust of 60 mph associated with the outflow from a linear cluster of storms.,"Discrete thunderstorms formed along the Colorado Front Range, moving east into northwest Kansas. More discrete storms developed ahead of the Colorado storms along outflow boundaries, eventually forming a linear cluster of storms over a period of two hours as they continued east. These storms produced hail up to quarter in size, wind gusts up to 80 mph, and blowing dust that reduced visibility as low as a few hundred yards at times."
953099,52.0,MG,39.8296,-100.5377,GLD,2021-05-03 00:55,2021-05-03 00:55,0.0,AWOS station KOIN measured a thunderstorm wind gust of 60 mph.,"Discrete thunderstorms formed along the Colorado Front Range, moving east into northwest Kansas. More discrete storms developed ahead of the Colorado storms along outflow boundaries, eventually forming a linear cluster of storms over a period of two hours as they continued east. These storms produced hail up to quarter in size, wind gusts up to 80 mph, and blowing dust that reduced visibility as low as a few hundred yards at times."
953104,51.0,MG,39.8594,-99.898,GLD,2021-05-03 01:35,2021-05-03 01:35,0.0,AWOS station KNRN measured a wind gust of 59 mph.,"Discrete thunderstorms formed along the Colorado Front Range, moving east into northwest Kansas. More discrete storms developed ahead of the Colorado storms along outflow boundaries, eventually forming a linear cluster of storms over a period of two hours as they continued east. These storms produced hail up to quarter in size, wind gusts up to 80 mph, and blowing dust that reduced visibility as low as a few hundred yards at times."
953105,70.0,MG,39.4207,-99.6787,GLD,2021-05-03 01:39,2021-05-03 01:39,0.0,"Reported via Weather Underground, mesonet station KKSBOGUE1 measured a wind gust of 80 mph.","Discrete thunderstorms formed along the Colorado Front Range, moving east into northwest Kansas. More discrete storms developed ahead of the Colorado storms along outflow boundaries, eventually forming a linear cluster of storms over a period of two hours as they continued east. These storms produced hail up to quarter in size, wind gusts up to 80 mph, and blowing dust that reduced visibility as low as a few hundred yards at times."
966391,55.0,MG,43.06,-98.56,FSD,2021-06-24 01:14,2021-06-24 01:15,1.0000000000000002,Thunderstorms winds were measured by a South Dakota Road Weather Information System site at Fort Randall Dam.,"As a strong impulse traversed the periphery of a strong ridge aloft over the central Plains, scattered thunderstorms developed during the early evening into far southern South Dakota.  With instability of around 1500 J/kg and a large part within favorable hail formation temperatures, strong updrafts developed quickly with several reports of large hail.  The inverted-V type profiles also led to spotty damaging wind as storms weakened."
975408,50.0,MG,34.92,-117.9,HNX,2021-09-09 22:01,2021-09-09 22:01,0.0,The Edwards AFB ASOS measured a peak wind gust of 58 mph from a thunderstorm.,"The large upper high pressure center over the Great Basin not only provided much of the area with near record heat, but also spread some tropical moisture into the area on September 9 which resulted in scattered thunderstorms during the afternoon.  Moderate to heavy rainfall occured with some of the thunderstorms in the Kern County Deserts and along the Kern River Valley where several stations measured over half an inch of rainfall.  Between a quarter and a half inch of rainfell in portions of the south end of the Upper Sierra.  The rainfall was less significant elsewhere with most stations picking up betweeen a trace to a tenth of an inch of rainfall.  A few of the thunderstorms also produced strong outflow wind gusts in the Kern County Deserts."
